99.8349,98.2079,99.2476,97.6477,97.7165,98.8408,98.911,98.1401,98.8488,99.1697,102.388,102.986,104.603,105.867,105.683,105.164,104.088,106.176,104.689,100.463,99.3052,98.5389,95.5443,95.6364,94.3569,94.3569,94.1112,93.1595,93.0738,94.3049,94.8633,93.8034,95.8188,97.0101,96.5359,97.5407,99.3539,99.4439,99.0334,100.783,98.7929,98.616,97.9308,98.0578,100.568,100.572,99.9733,99.5149,98.618,96.2482,94.8238,95.9901,97.6189,95.6743,94.2822,96.5473,96.7992,96.5807,98.679,95.7126,96.5569,96.5555,97.3304,95.5807,97.22,98.0619,95.9445,95.7976,97.1851,96.8817,96.2865,94.7736,94.5986,93.0366,94.1089,94.01,94.1655,94.089,94.1347,95.7849,95.5746,97.5198,99.1708,99.8688,100.09,100.2,100.413,97.6093,99.0965,98.7761,100.19,101.717,100.592,100.677,103.761,103.59,104.831,100.306,102.375,101.984,
99.2691,98.6682,97.819,100.219,101.631,102.409,100.5,101.377,102.246,102.054,100.641,99.1502,98.1101,99.4964,98.9373,100.764,100.238,99.7445,99.084,98.6918,100.506,101.361,102.454,104.531,101.926,103.334,103.465,101.871,104.454,105.613,105.887,105.67,102.698,103.617,107.523,108.851,105.647,103.999,100.652,99.1281,98.9144,98.5347,100.31,101.708,104.877,104.102,102.427,102.952,103.457,100.141,99.9261,101.766,104.212,103.608,105.289,106.612,107.033,107.71,107.745,107.408,105.033,105.417,107.751,109.205,107.854,105.55,104.532,104.06,103.297,102.016,105.515,101.541,101.953,101.561,98.7958,100.064,100.068,99.342,99.7477,102.32,102.053,101.727,100.283,100.744,100.007,97.633,98.0153,98.5909,101.576,100.708,101.083,98.8976,98.521,96.6616,97.9918,98.7522,97.6407,98.8665,100.021,101.281,
99.839,99.9298,100.933,99.1421,97.1975,96.2874,95.8524,95.4275,96.0316,96.2632,96.0633,96.1374,96.0093,96.1017,95.0338,95.1003,94.0784,94.8595,94.4887,93.3413,94.4947,91.9284,93.0616,94.5389,94.2965,95.1379,92.8787,92.5123,90.1754,89.337,89.5507,87.5395,88.1123,89.0907,88.071,85.1017,83.7742,84.487,82.408,83.8454,85.4754,85.54,87.0134,85.1132,83.1683,83.3173,83.6621,83.023,82.1331,80.3931,80.1915,78.3039,78.4181,77.9294,78.454,76.0789,76.5876,76.5003,77.203,77.4426,77.8067,79.3399,78.5019,78.1902,79.6291,80.9197,80.2648,78.9505,78.5128,77.9465,77.5089,77.6062,77.4792,77.583,77.4523,78.3609,78.7992,80.1999,78.7014,78.802,80.0754,83.1151,83.8577,86.3852,87.4345,89.9028,90.0755,86.0947,86.1431,85.498,88.3039,89.6651,89.5793,91.7142,91.5538,94.2454,92.8093,94.1778,94.5505,92.0075,
100.814,98.6609,99.1553,98.8531,99.6751,99.9762,100.562,99.5218,101.385,100.273,101.499,98.6948,100.82,100.783,100.472,100.172,98.3597,95.5476,94.8294,95.1,92.5441,92.8125,94.6204,95.1474,95.339,96.3107,96.0852,96.404,95.8966,96.1843,98.7721,97.5355,98.3995,99.4093,99.3797,100.85,103.166,101.653,101.607,100.374,98.7591,100.898,100.797,95.1482,94.9268,93.8491,94.3394,92.4562,89.9433,91.5621,90.0822,90.5205,89.9217,91.4968,94.552,94.1377,93.3683,95.0296,93.758,93.1826,91.4478,93.0156,94.0744,94.3488,91.8951,92.0823,92.7007,94.2164,92.5171,92.3299,93.8747,94.7669,93.356,91.7153,90.427,91.4982,90.6038,90.3533,87.7412,89.9414,88.675,86.8534,85.5805,88.675,90.0786,90.4675,90.6305,88.7274,89.7965,90.5083,92.2115,94.1492,91.3337,91.8951,89.5374,88.9579,89.5644,86.8282,84.918,85.6556,
100.728,100.103,102.414,104.118,103.344,106.42,105.67,105.972,104.679,103.815,104.163,105.569,106.628,109.537,107.269,106.795,105.326,104.038,104.946,104.922,106.009,104.953,105.107,105.966,105.996,104.259,102.635,102.677,101.051,103.487,105.031,105.709,105.279,104.026,105.001,107.63,107.154,106.661,107.895,108.46,110.602,108.911,107.821,109.319,108.218,109.069,108.5,110.951,110.731,111.198,110.165,111.256,112.391,112.101,109.488,111.598,112.605,111.596,109.625,112.222,113.297,112.887,114.872,114.253,115.875,112.562,113.178,113.849,110.519,109.146,109.457,109.975,110.899,113.163,111.879,111.261,110.833,113.589,114.911,113.038,112.391,111.537,110.57,110.81,111.671,109.226,108.769,106.3,106.359,107.602,108.132,109.832,112.34,114.546,112.805,113.104,113.352,111.455,110.974,112.408,
100.816,100.446,103.284,102.538,98.8406,97.703,99.9829,95.6921,94.5403,96.9709,96.0498,93.7738,94.9775,97.0034,94.0621,93.9576,93.5293,92.1231,90.5662,89.8115,87.9096,88.1969,91.4936,91.9452,91.3683,91.8862,95.5449,96.8209,98.1529,98.8625,100.671,99.4379,101.288,98.0402,100.291,102.606,102.459,101.987,101.569,99.7043,98.5154,100.583,100.358,99.1424,100.191,97.3716,96.3455,96.4397,96.64,95.2312,96.9608,97.2282,96.515,95.3909,94.4732,94.7,94.6747,94.7849,92.8596,92.4409,93.5301,95.1742,93.8614,94.6067,95.378,93.9463,89.9054,91.9795,91.8315,90.6195,91.766,92.2388,92.4665,91.1434,91.3302,92.7255,93.7784,93.7661,96.0582,96.527,95.943,94.3196,93.9134,94.5941,95.329,96.5231,95.2343,95.3364,94.3489,95.8305,96.8913,98.7702,98.5586,96.7967,96.3589,94.6886,92.9977,91.0977,92.6443,90.7075,
97.4755,97.4059,96.1758,95.0167,96.7069,96.9644,98.3127,98.5255,100.603,99.5538,100.583,102.519,102.258,102.858,103.792,102.734,102.61,102.087,102.727,100.774,103.078,103.515,104.554,105.133,105.154,105.505,106.859,108.647,107.782,106.471,106.178,107.479,107.679,109.187,107.763,106.505,105.604,102.433,104.031,104.89,107.526,108.002,107.164,109.552,111.257,113.424,111.807,110.01,109.915,110.552,111.322,113.53,111.037,108.429,111.409,112.334,109.551,110.349,111.042,110.324,111.239,109.386,109.096,108.019,105.574,105.538,106.822,106.365,106.926,106.879,105.12,105.517,104.177,104.197,103.543,101.813,101.058,100.065,99.0662,100.264,101.627,106.083,104.409,101.614,101.843,103.125,105.12,104.488,103.682,105.102,105.512,104.635,103.864,103.192,103.712,103.325,103.022,102.52,104.259,104.361,
100.279,100.35,101.196,102.658,100.614,103.14,102.036,98.057,97.2016,98.5467,94.6967,93.3662,96.318,95.6487,98.4277,99.503,97.5609,98.9118,97.8887,96.7128,96.4505,98.9649,98.7799,99.1464,98.7458,101.719,103.692,103.751,105.945,105.117,108.518,107.374,105.968,107.486,108.355,107.427,109.267,108.598,109.457,108.845,108.038,110.553,107.703,105.771,106.65,105.88,105.769,106.532,105.576,108.163,108.374,108.435,106.62,107.862,106.486,107.212,106.075,106.362,107.44,106.099,106.98,106.274,105.142,103.762,104.409,106.154,108.973,108.455,107.02,106.726,104.246,103.657,104.819,108.248,104.86,104.274,103.581,104.734,105.899,106.555,106.786,104.648,103.21,104.456,105.535,104.686,101.186,100.918,100.166,98.8325,100.634,101.16,101.781,99.6776,98.9817,97.7276,97.2198,97.0911,95.8899,96.5992,
102.766,103.764,101.848,101.637,104.667,107.289,107.447,110.35,114.595,113.319,111.83,114.026,112.049,111.542,113.193,112.39,111.256,111.126,109.164,110.152,108.482,110.87,111.204,110.85,113.742,114.277,117.419,118.212,119.972,121.893,119.739,118.965,120.954,119.024,116.642,116.594,116.907,114.138,116.358,114.315,116.439,117.108,116.228,115.75,116.909,118.021,118.082,117.963,115.986,113.949,114.99,116.376,115.714,114.364,115.993,116.516,118.67,117.815,116.877,117.223,114.19,115.835,114.693,113.873,113.254,113.597,112.63,111.477,110.566,108.759,109.69,110.058,111.109,113.098,112.142,110.891,110.887,110.163,109.763,110.289,111.371,110.47,108.272,108.594,108.099,109.038,111.288,109.566,106.422,107.903,106.292,104.422,105.262,105.593,104.577,106.172,105.516,105.267,105.405,103.182,
103.401,104.766,104.04,103.364,103.125,104.226,105.124,104.252,104.706,106.714,108.038,110.074,107.898,107.964,107.442,104.692,108.719,109.42,108.121,110.202,110.461,110.164,108.521,107.996,109.035,111.807,111.536,110.532,111.151,109.624,107.535,109.721,108.209,108.169,107.82,106.119,106.88,104.321,103.721,103.183,101.894,102.237,103.245,102.891,103.507,105.598,105.735,107.955,106.106,108.634,109.09,106.875,105.194,106.647,105.176,104.027,101.035,101.174,102.031,103.5,102.605,101.888,101.13,101.518,101.008,100.288,99.7612,101.263,102.251,100.731,99.7188,98.883,97.4593,96.6979,97.5076,97.7889,97.3576,99.5573,99.0155,97.7419,99.8129,98.5901,99.3313,99.8937,102.683,101.245,100.504,104.017,102.838,104.213,104.447,103.137,101.929,101.281,102.771,104.091,104.396,103.767,103.739,103.07,
